timestamp,datetime,date,price_usd,volume_usd,market_cap_usd,source,price_change_pct,volume_change_pct,dao,proposal_id,proposal_title,activist_score,detection_methods,detection_summary,top_voter_percentage,proposer_percentage,total_votes,proposal_state,proposal_author,proposal_created
1649721600000,2022-04-12 00:00:00+00:00,2022-04-12,1.5150599479675293,105409782.27451849,0,yahoo,,,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1649808000000,2022-04-13 00:00:00+00:00,2022-04-13,1.5496799945831299,87044454.46685815,0,yahoo,2.285061172796743,-17.422792658684706,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1649894400000,2022-04-14 00:00:00+00:00,2022-04-14,1.5145399570465088,87884091.95342112,0,yahoo,-2.267567346771737,0.9646076728330399,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1649980800000,2022-04-15 00:00:00+00:00,2022-04-15,1.5187469720840454,67830096.53632796,0,yahoo,0.277775110386691,-22.81868648961162,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650067200000,2022-04-16 00:00:00+00:00,2022-04-16,1.5155459642410278,56244432.60146904,0,yahoo,-0.21076636871414367,-17.0804178771203,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650153600000,2022-04-17 00:00:00+00:00,2022-04-17,1.4661140441894531,60651337.62007141,0,yahoo,-3.2616575952105653,7.835273314655633,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650240000000,2022-04-18 00:00:00+00:00,2022-04-18,1.4948320388793945,80129514.75162506,0,yahoo,1.9587831385803556,32.11500009046415,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650326400000,2022-04-19 00:00:00+00:00,2022-04-19,1.5397310256958008,72209543.47622395,0,yahoo,3.0036141619004253,-9.883962607224571,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650412800000,2022-04-20 00:00:00+00:00,2022-04-20,1.5409200191497803,93948577.62186575,0,yahoo,0.07722085443087057,30.105486199064124,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650499200000,2022-04-21 00:00:00+00:00,2022-04-21,1.4932589530944824,142949209.20316458,0,yahoo,-3.0930265985898098,52.15686370316514,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650585600000,2022-04-22 00:00:00+00:00,2022-04-22,1.4772889614105225,138010810.71127033,0,yahoo,-1.0694723544677487,-3.4546525436706776,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650672000000,2022-04-23 00:00:00+00:00,2022-04-23,1.4470969438552856,64352796.150710225,0,yahoo,-2.043744882951626,-53.37119185152718,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650758400000,2022-04-24 00:00:00+00:00,2022-04-24,1.4191370010375977,47357294.26348114,0,yahoo,-1.9321402713489588,-26.409888775348133,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650844800000,2022-04-25 00:00:00+00:00,2022-04-25,1.4167779684066772,77150594.68235672,0,yahoo,-0.1662300841423825,62.9117454496344,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1650931200000,2022-04-26 00:00:00+00:00,2022-04-26,1.2877140045166016,64108474.71636772,0,yahoo,-9.109681740408648,-16.904756236404683,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651017600000,2022-04-27 00:00:00+00:00,2022-04-27,1.322052001953125,65256624.30981445,0,yahoo,2.666585694966761,1.7909482303649193,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651104000000,2022-04-28 00:00:00+00:00,2022-04-28,1.3034050464630127,80066259.90901971,0,yahoo,-1.4104555238798722,22.694455552733707,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651190400000,2022-04-29 00:00:00+00:00,2022-04-29,1.260180950164795,64866198.85775471,0,yahoo,-3.3162443566957855,-18.98435254567532,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651276800000,2022-04-30 00:00:00+00:00,2022-04-30,1.1274960041046143,104923613.43860316,0,yahoo,-10.529039186223955,61.75391079827337,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651363200000,2022-05-01 00:00:00+00:00,2022-05-01,1.161702036857605,78614618.91908526,0,yahoo,3.033805231101905,-25.074426677949667,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651449600000,2022-05-02 00:00:00+00:00,2022-05-02,1.1761430501937866,73411403.0939591,0,yahoo,1.2430909887396258,-6.618636452949833,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651536000000,2022-05-03 00:00:00+00:00,2022-05-03,1.1713379621505737,74976300.46647191,0,yahoo,-0.4085462259391992,2.1316816006226036,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651622400000,2022-05-04 00:00:00+00:00,2022-05-04,1.2861909866333008,75092789.35209656,0,yahoo,9.805284912977385,0.15536760936443184,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651708800000,2022-05-05 00:00:00+00:00,2022-05-05,1.2875800132751465,241394204.2957511,0,yahoo,0.10799536431844725,221.46123000425138,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
1651795200000,2022-05-06 00:00:00+00:00,2022-05-06,1.35965895652771,291143244.8136034,0,yahoo,5.598016628824509,20.609045135524816,1inch.eth,0xddcbeb800fb1ba01c4a4963ab25dc702245c97e10e5c6f74a36e1f5e18e2f97a,[1IP-08] Simple diversification mechanism for 1inch DAO Treasury,0.25,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x824732D3F4Eb94a20254cca9DE10485Ce445Bb40,1657554036.0
