timestamp,datetime,date,price_usd,volume_usd,market_cap_usd,source,price_change_pct,volume_change_pct,dao,proposal_id,proposal_title,activist_score,detection_methods,detection_summary,top_voter_percentage,proposer_percentage,total_votes,proposal_state,proposal_author,proposal_created
1635465600000,2021-10-29 00:00:00+00:00,2021-10-29,1.0019710063934326,29606110.042653322,0,yahoo,,,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1635552000000,2021-10-30 00:00:00+00:00,2021-10-30,1.0025370121002197,19287441.644712687,0,yahoo,0.0564892300451314,-34.853171804990936,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1635638400000,2021-10-31 00:00:00+00:00,2021-10-31,1.0034279823303223,33200906.30707884,0,yahoo,0.08887155480035158,72.13742972583555,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1635724800000,2021-11-01 00:00:00+00:00,2021-11-01,1.0038009881973267,36419916.4879843,0,yahoo,0.03717315777242991,9.695549124871716,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1635811200000,2021-11-02 00:00:00+00:00,2021-11-02,1.0086569786071777,31580657.632626057,0,yahoo,0.48376027389369636,-13.287396902611837,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1635897600000,2021-11-03 00:00:00+00:00,2021-11-03,1.0064419507980347,21915437.528665185,0,yahoo,-0.21960169374941607,-30.60487281929084,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1635984000000,2021-11-04 00:00:00+00:00,2021-11-04,1.0044809579849243,40828290.72176564,0,yahoo,-0.1948441051722316,86.29922705564339,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1636070400000,2021-11-05 00:00:00+00:00,2021-11-05,1.009153962135315,47809649.85381174,0,yahoo,0.4652158025738151,17.099317675633998,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1636156800000,2021-11-06 00:00:00+00:00,2021-11-06,0.9986870288848877,49679681.258443594,0,yahoo,-1.0371988460789239,3.9114099566716742,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
1636243200000,2021-11-07 00:00:00+00:00,2021-11-07,1.0019960403442383,41049539.31374931,0,yahoo,0.3313361807697923,-17.37157269548201,fei.eth,0x89801d1986e41f7dac5c6a2925170118d3334d730821807039bf79d88a4fe6a1,FIP-74: Buyback Adjustments,0.3,pattern_matching_financial_activism|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0xb81cf4981Ef648aaA73F07a18B03970f04d5D8bF,1643320718.0
