timestamp,datetime,date,price_usd,volume_usd,market_cap_usd,source,price_change_pct,volume_change_pct,dao,proposal_id,proposal_title,activist_score,detection_methods,detection_summary,top_voter_percentage,proposer_percentage,total_votes,proposal_state,proposal_author,proposal_created
1719446400000,2024-06-27 00:00:00+00:00,2024-06-27,27.065528869628906,4181625644.830696,0,yahoo,,,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1719532800000,2024-06-28 00:00:00+00:00,2024-06-28,26.96103858947754,5993436290.181152,0,yahoo,-0.38606406198335996,43.32790161621012,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1719619200000,2024-06-29 00:00:00+00:00,2024-06-29,25.6957950592041,4076413767.4182243,0,yahoo,-4.692859016073814,-31.985365822667077,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1719705600000,2024-06-30 00:00:00+00:00,2024-06-30,30.702213287353516,6005130450.7688675,0,yahoo,19.483414374275764,47.31405577045202,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1719792000000,2024-07-01 00:00:00+00:00,2024-07-01,31.691905975341797,9017304599.080444,0,yahoo,3.223522287222025,50.160011893262244,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1719878400000,2024-07-02 00:00:00+00:00,2024-07-02,30.901721954345703,4727691801.977192,0,yahoo,-2.4933306996773985,-47.570898265327465,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1719964800000,2024-07-03 00:00:00+00:00,2024-07-03,25.30939483642578,6127716099.167908,0,yahoo,-18.097137519333206,29.613273365349336,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1720051200000,2024-07-04 00:00:00+00:00,2024-07-04,22.525659561157227,7438129993.672194,0,yahoo,-10.998821952321624,21.38502948402308,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1720137600000,2024-07-05 00:00:00+00:00,2024-07-05,22.828109741210938,6522051356.24234,0,yahoo,1.3426917832641383,-12.315980471021415,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
1720224000000,2024-07-06 00:00:00+00:00,2024-07-06,26.127479553222656,4836634126.71151,0,yahoo,14.453101239720523,-25.84182701839193,ens.eth,0xca27ce450e2a404b51d7ec7979639561dc5d8302949b3a29e4dfef2a8993f018,[EP 5.15][Social] ENS Governor Improvement Proposal: ProposalBond,0.4,pattern_matching_community_initiative|sentiment_analysis|structural_analysis,multi_method_3,0,0,0,closed,0x4767b1902865940f020c3e3bA3C0E117941f96fF,1727314440.0
