timestamp,datetime,date,price_usd,volume_usd,high_usd,low_usd,open_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1620000000000,2021-05-03,2021-05-03,5.868137836456299,960020977.2465601,5.945277214050293,5.352744102478027,5.362182140350342,yahoo_finance,,,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-91
1620086400000,2021-05-04,2021-05-04,5.252388000488281,1053560736.0967789,5.902246952056885,5.221851825714111,5.867577075958252,yahoo_finance,-10.493104509962603,9.743511971842578,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-90
1620172800000,2021-05-05,2021-05-05,5.987308025360107,1390556450.0689626,6.283233165740967,5.192660808563232,5.243247032165527,yahoo_finance,13.992112250723011,31.986358491365397,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-89
1620259200000,2021-05-06,2021-05-06,6.6007280349731445,4852710055.097671,7.545980930328369,5.907704830169678,5.982579231262207,yahoo_finance,10.245339090870353,248.97612785565144,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-88
1620345600000,2021-05-07,2021-05-07,6.585403919219971,1947349588.9333134,7.109762191772461,6.301967144012451,6.606977939605713,yahoo_finance,-0.23215796306075287,-59.87088519975219,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-87
1620432000000,2021-05-08,2021-05-08,7.477116107940674,3013047167.330858,7.866654872894287,6.476090908050537,6.574216842651367,yahoo_finance,13.540736447739787,54.72554000852485,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-86
1620518400000,2021-05-09,2021-05-09,7.075136184692383,2290836171.764744,7.528828144073486,6.732738018035889,7.489880084991455,yahoo_finance,-5.3761358984567575,-23.969455353926406,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-85
1620604800000,2021-05-10,2021-05-10,6.193735122680664,1721864359.6408234,7.187948226928711,5.595929145812988,7.076064109802246,yahoo_finance,-12.457725745529814,-24.83686171611361,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-84
1620691200000,2021-05-11,2021-05-11,6.523254871368408,1401582719.0348616,6.531898021697998,5.81532621383667,6.179039001464844,yahoo_finance,5.320210537920578,-18.60086358212163,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-83
1620777600000,2021-05-12,2021-05-12,5.503589153289795,1377750561.4303384,6.918886184692383,5.503589153289795,6.53451681137085,yahoo_finance,-15.631241430625176,-1.7003746750626436,QmU5rSEMyb9qpPqWUoaJBoTiH6XjBknnojUsXirFxeRjHr,1inch.eth,[1IP-3] Snapshot Proposal: VOTE to make $1INCH deflationary!,2021-08-01 10:22:52,2021-08-11 10:22:52,0.23,"['sentiment_analysis', 'structural_analysis', 'title_analysis']",-82
