timestamp,datetime,date,price_usd,volume_usd,high_usd,low_usd,open_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1704153600000,2024-01-02,2024-01-02,0.9987930059432983,8725960.090388656,1.0001239776611328,0.9985820055007935,0.9993339776992798,yahoo_finance,,,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-91
1704240000000,2024-01-03,2024-01-03,0.9981870055198669,16580509.030376434,0.9993460178375244,0.9969639778137207,0.9988309741020203,yahoo_finance,-0.0606732746250116,90.01357854752618,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-90
1704326400000,2024-01-04,2024-01-04,0.9989449977874756,13084856.86783886,0.9993619918823242,0.998071014881134,0.9981870055198669,yahoo_finance,0.07593689994129793,-21.082900145787697,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-89
1704412800000,2024-01-05,2024-01-05,0.9984179735183716,16027953.17518115,0.9990170001983643,0.997156023979187,0.9989449977874756,yahoo_finance,-0.05275808680871297,22.49238441863355,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-88
1704499200000,2024-01-06,2024-01-06,0.9982820153236389,7333760.03001529,0.9984179735183716,0.9960640072822571,0.9984179735183716,yahoo_finance,-0.01361736250135026,-54.24393901167981,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-87
1704585600000,2024-01-07,2024-01-07,0.9973390102386475,9503088.908074379,0.9988330006599426,0.9970809817314148,0.9982820153236389,yahoo_finance,-0.09446279413195535,29.580036286714527,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-86
1704672000000,2024-01-08,2024-01-08,0.9976810216903687,30029201.071858406,0.9989439845085144,0.9961680173873901,0.9973390102386475,yahoo_finance,0.034292396889124,215.99410846660442,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-85
1704758400000,2024-01-09,2024-01-09,0.9974889755249023,28031301.526678085,0.9985690116882324,0.9955520033836365,0.9976810216903687,yahoo_finance,-0.019249255151809752,-6.653189142126847,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-84
1704844800000,2024-01-10,2024-01-10,0.9994350075721741,29835480.649992168,1.0007129907608032,0.9975079894065857,0.9977099895477295,yahoo_finance,0.19509308824667837,6.436301652268983,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-83
1704931200000,2024-01-11,2024-01-11,0.9988470077514648,28199569.583327293,0.9999840259552002,0.997717022895813,0.9994350075721741,yahoo_finance,-0.05883322239608191,-5.4831061240681045,0xc8a7d2ded098c2a3ae0f8f4a747595c5ea6eb05bc9e9b84c617ae26d03794718,frax.eth,[FIP - 342] Ragequit rETH/frxETH with a 4% fee,2024-04-01 12:50:46,2024-04-11 12:50:46,0.21,"['sentiment_analysis', 'structural_analysis']",-82
