timestamp,datetime,date,price_usd,volume_usd,high_usd,low_usd,open_usd,source,price_change_pct,volume_change_pct,proposal_id,dao,proposal_title,proposal_start,proposal_end,activist_score,detection_methods,days_from_proposal
1603929600000,2020-10-29,2020-10-29,34.743072509765625,125902710.50848389,38.57369613647461,24.81011962890625,26.158815383911133,yahoo_finance,,,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-91
1604016000000,2020-10-30,2020-10-30,42.313270568847656,102166407.30697632,47.265235900878906,33.85913848876953,34.742897033691406,yahoo_finance,21.789086319162454,-18.852892924738196,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-90
1604102400000,2020-10-31,2020-10-31,47.5988883972168,175164766.08174896,58.27068328857422,41.168182373046875,42.31346893310547,yahoo_finance,12.491631484191101,71.45045098379224,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-89
1604188800000,2020-11-01,2020-11-01,49.726993560791016,219886201.56266785,71.90696716308594,39.787044525146484,47.5994758605957,yahoo_finance,4.470913576415891,25.531067966058597,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-88
1604275200000,2020-11-02,2020-11-02,49.09876251220703,101688643.43408203,52.94715118408203,46.52268600463867,49.72773742675781,yahoo_finance,-1.2633602065967975,-53.75396786546398,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-87
1604361600000,2020-11-03,2020-11-03,46.09164047241211,101477890.70428848,49.67018508911133,42.96308135986328,49.09770965576172,yahoo_finance,-6.124639167936841,-0.2072529661880762,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-86
1604448000000,2020-11-04,2020-11-04,46.526771545410156,90076620.66703033,48.93278884887695,42.70136642456055,46.099098205566406,yahoo_finance,0.9440563810231284,-11.235225681308258,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-85
1604534400000,2020-11-05,2020-11-05,48.265132904052734,48154123.09837341,48.5295524597168,45.402000427246094,46.52729034423828,yahoo_finance,3.7362604386722564,-46.54093066348936,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-84
1604620800000,2020-11-06,2020-11-06,53.992374420166016,69189662.04058456,59.57212829589844,47.86440658569336,48.264854431152344,yahoo_finance,11.8662089411389,43.683775321249094,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-83
1604707200000,2020-11-07,2020-11-07,46.809932708740234,51367441.3771286,56.30266189575195,44.989166259765625,54.00284194946289,yahoo_finance,-13.302696516979173,-25.75850226440185,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-82
1604793600000,2020-11-08,2020-11-08,46.41883850097656,29302170.31677246,47.3847770690918,43.67741012573242,46.812320709228516,yahoo_finance,-0.8354940610513784,-42.95575264953867,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-81
1604880000000,2020-11-09,2020-11-09,43.016292572021484,27084520.357292175,46.464847564697266,42.872459411621094,46.41653060913086,yahoo_finance,-7.33009708737864,-7.56821059841738,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-80
1604966400000,2020-11-10,2020-11-10,46.3838005065918,28083072.016716003,46.803226470947266,42.47921371459961,43.01464080810547,yahoo_finance,7.828447625820267,3.6867983861304854,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-79
1605052800000,2020-11-11,2020-11-11,48.88007354736328,32902937.18737793,51.68000411987305,46.25672149658203,46.3802604675293,yahoo_finance,5.381777718746283,17.162884344679163,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-78
1605139200000,2020-11-12,2020-11-12,49.350284576416016,42854652.06961441,50.80065155029297,47.11577224731445,48.879390716552734,yahoo_finance,0.9619687429420765,30.245673283095552,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-77
1605225600000,2020-11-13,2020-11-13,44.40415954589844,37119745.98071289,50.005645751953125,42.950828552246094,49.34858703613281,yahoo_finance,-10.02248532702743,-13.382225293967064,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-76
1605312000000,2020-11-14,2020-11-14,42.425636291503906,29161048.976783752,47.1224365234375,41.54008483886719,44.40865707397461,yahoo_finance,-4.45571602892163,-21.44060201291359,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-75
1605398400000,2020-11-15,2020-11-15,38.80270004272461,32141130.104789734,43.18339538574219,37.591339111328125,42.42528533935547,yahoo_finance,-8.539497731716573,10.219389331222416,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-74
1605484800000,2020-11-16,2020-11-16,41.35722351074219,35911841.962753296,44.88861083984375,38.52306365966797,38.80296325683594,yahoo_finance,6.583365243152817,11.731733905030438,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-73
1605571200000,2020-11-17,2020-11-17,43.60000991821289,66008845.41581726,45.590415954589844,39.772308349609375,43.39512634277344,yahoo_finance,5.422961739412124,83.80801932766269,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-72
1605657600000,2020-11-18,2020-11-18,39.6520881652832,33335788.085170746,45.12016677856445,37.52355194091797,43.593017578125,yahoo_finance,-9.054864345983859,-49.497998525538954,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-71
1605744000000,2020-11-19,2020-11-19,39.45539093017578,19061096.63532257,40.67060470581055,37.196834564208984,39.65455627441406,yahoo_finance,-0.4960576963501162,-42.820920907516204,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-70
1605830400000,2020-11-20,2020-11-20,52.03940200805664,194533848.70472336,57.74327087402344,38.27293395996094,39.45511245727539,yahoo_finance,31.894275487349223,920.5805700823532,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-69
1605916800000,2020-11-21,2020-11-21,45.87935256958008,80546479.56144333,53.79874801635742,45.33613204956055,52.036991119384766,yahoo_finance,-11.837279447451909,-58.5951339071576,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-68
1606003200000,2020-11-22,2020-11-22,40.15119171142578,73934002.90550232,48.47697830200195,37.88731384277344,45.8795166015625,yahoo_finance,-12.485269598055105,-8.209516656648919,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-67
1606089600000,2020-11-23,2020-11-23,40.730682373046875,45432143.57800293,43.34061813354492,39.67210388183594,40.144073486328125,yahoo_finance,1.44327138727538,-38.550407400406314,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-66
1606176000000,2020-11-24,2020-11-24,40.762107849121094,47795976.41745758,44.40972137451172,39.60639953613281,40.7279052734375,yahoo_finance,0.07715430786647826,5.202996498274759,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-65
1606262400000,2020-11-25,2020-11-25,43.629940032958984,53125952.851192474,46.58890151977539,40.030208587646484,40.76887893676758,yahoo_finance,7.035534556880685,11.151516996288645,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-64
1606348800000,2020-11-26,2020-11-26,66.16603088378906,1045822798.4583435,90.646484375,40.00114822387695,43.62103271484375,yahoo_finance,51.65281188515463,1868.5723122702896,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-63
1606435200000,2020-11-27,2020-11-27,62.44492721557617,182992923.4125023,69.09932708740234,59.81013870239258,66.18024444580078,yahoo_finance,-5.6238882981336165,-82.50249242201893,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-62
1606521600000,2020-11-28,2020-11-28,60.405059814453125,77290267.39956665,63.20920181274414,57.345115661621094,62.427425384521484,yahoo_finance,-3.2666663123505524,-57.76324791241294,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-61
1606608000000,2020-11-29,2020-11-29,60.70947265625,34226240.10888672,61.79228210449219,59.29049301147461,60.381526947021484,yahoo_finance,0.503952554193221,-55.71727041394785,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-60
1606694400000,2020-11-30,2020-11-30,60.57286071777344,84290830.63328552,61.134098052978516,55.198158264160156,60.726322174072266,yahoo_finance,-0.22502573733441666,146.27546106473937,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-59
1606780800000,2020-12-01,2020-12-01,63.85456848144531,100984531.39833069,69.91128540039062,58.72000503540039,60.64766311645508,yahoo_finance,5.4177856630584165,19.80488344891573,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-58
1606867200000,2020-12-02,2020-12-02,72.09410858154297,104186945.20483398,72.1748275756836,60.74161148071289,63.849246978759766,yahoo_finance,12.903603134506936,3.171192421412994,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-57
1606953600000,2020-12-03,2020-12-03,88.66120910644531,536825888.8977051,101.6453857421875,69.59142303466797,72.1121826171875,yahoo_finance,22.979825745627892,415.2525470847549,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-56
1607040000000,2020-12-04,2020-12-04,72.4601058959961,170559060.90159607,88.87312316894531,71.58700561523438,88.66905212402344,yahoo_finance,-18.273045646149967,-68.2282348096485,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-55
1607126400000,2020-12-05,2020-12-05,78.12460327148438,139185465.07022095,78.75910949707031,68.49333190917969,72.43132019042969,yahoo_finance,7.817401458974804,-18.394564126661137,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-54
1607212800000,2020-12-06,2020-12-06,72.92713928222656,69074763.14964294,79.02105712890625,72.26507568359375,78.1342544555664,yahoo_finance,-6.652787689937489,-50.37214330189306,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-53
1607299200000,2020-12-07,2020-12-07,73.86146545410156,227228520.24497986,87.1875991821289,72.92133331298828,72.92133331298828,yahoo_finance,1.2811775987251917,228.96025970109233,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-52
1607385600000,2020-12-08,2020-12-08,64.1242904663086,263592899.35107422,73.9654769897461,63.95272445678711,73.9654769897461,yahoo_finance,-13.18302436585661,16.00343965048452,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-51
1607472000000,2020-12-09,2020-12-09,71.09364318847656,185296623.1717224,71.09364318847656,55.893829345703125,64.19478607177734,yahoo_finance,10.86850656979934,-29.70348456734053,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-50
1607558400000,2020-12-10,2020-12-10,68.66474914550781,202117092.37602234,71.50479888916016,63.15090560913086,71.10894775390625,yahoo_finance,-3.416471479073735,9.077590792742974,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-49
1607644800000,2020-12-11,2020-12-11,61.484928131103516,120967169.18312073,68.57975769042969,59.03298568725586,68.37091827392578,yahoo_finance,-10.456342015011955,-40.14995577015763,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-48
1607731200000,2020-12-12,2020-12-12,62.732662200927734,92099452.42639923,64.23017120361328,60.66779708862305,61.47998809814453,yahoo_finance,2.0293332166928746,-23.864092176135323,QmUw7QsQk5NZ2ofhpMoTCVsjdt2NDnWokd3JiWcXpFAzFA,cream-finance.eth,Increase Collateral Factor of 1INCH to 45%,2021-01-27 03:53:29,2021-02-06 03:53:29,0.18,"['sentiment_analysis', 'structural_analysis']",-47
